case_id,case_date,process_step,step_number,department,employee_id,priority,complexity,case_value,wait_time_min,cycle_time_min,total_time_min,start_time,end_time,error_count,rework_count,month,day_of_week
CASE-1499,2025-04-04,Final Inspection,7,Quality,MFG_Q03,Express,3,3807.58,9.0,11.9,20.9,2025-04-05 01:20,2025-04-05 01:32,0,0,4,Friday
CASE-1499,2025-04-04,Warehouse Storage,8,Warehouse,MFG_W01,Express,3,3807.58,7.7,21.8,29.5,2025-04-05 01:40,2025-04-05 02:02,0,0,4,Friday
CASE-1500,2025-03-10,Material Receiving,1,Receiving,MFG_R03,Rush,6,2897.51,0.0,28.7,28.7,2025-03-10 11:33,2025-03-10 12:01,0,0,3,Monday
CASE-1500,2025-03-10,Material Inspection,2,Quality,MFG_Q03,Rush,6,2897.51,22.9,15.9,38.8,2025-03-10 12:24,2025-03-10 12:40,0,0,3,Monday
CASE-1500,2025-03-10,Pre-Processing,3,Production,MFG_P05,Rush,6,2897.51,13.6,55.4,69.0,2025-03-10 12:54,2025-03-10 13:49,0,0,3,Monday
CASE-1500,2025-03-10,Assembly,4,Production,MFG_P05,Rush,6,2897.51,55.8,78.7,134.5,2025-03-10 14:45,2025-03-10 16:04,0,0,3,Monday
CASE-1500,2025-03-10,Quality Control,5,Quality,MFG_Q02,Rush,6,2897.51,39.9,5.6,45.5,2025-03-10 16:43,2025-03-10 16:49,0,0,3,Monday
CASE-1500,2025-03-10,Finishing & Packaging,6,Finishing,MFG_F02,Rush,6,2897.51,4.5,26.5,31.0,2025-03-10 16:54,2025-03-10 17:20,0,0,3,Monday
CASE-1500,2025-03-10,Final Inspection,7,Quality,MFG_Q03,Rush,6,2897.51,13.1,15.0,28.1,2025-03-10 17:33,2025-03-10 17:48,0,0,3,Monday
CASE-1500,2025-03-10,Warehouse Storage,8,Warehouse,MFG_W02,Rush,6,2897.51,4.4,9.4,13.8,2025-03-10 17:53,2025-03-10 18:02,0,0,3,Monday
CASE-1501,2025-03-07,Material Receiving,1,Receiving,MFG_R01,Rush,5,2291.18,0.0,20.8,20.8,2025-03-07 16:30,2025-03-07 16:50,0,0,3,Friday
CASE-1501,2025-03-07,Material Inspection,2,Quality,MFG_Q03,Rush,5,2291.18,7.4,18.8,26.2,2025-03-07 16:58,2025-03-07 17:17,0,0,3,Friday
CASE-1501,2025-03-07,Pre-Processing,3,Production,MFG_P05,Rush,5,2291.18,15.3,27.0,42.3,2025-03-07 17:32,2025-03-07 17:59,0,0,3,Friday
CASE-1501,2025-03-07,Assembly,4,Production,MFG_P04,Rush,5,2291.18,37.6,116.9,154.5,2025-03-07 18:36,2025-03-07 20:33,0,0,3,Friday
CASE-1501,2025-03-07,Quality Control,5,Quality,MFG_Q03,Rush,5,2291.18,12.7,28.2,40.9,2025-03-07 20:46,2025-03-07 21:14,0,0,3,Friday
CASE-1501,2025-03-07,Finishing & Packaging,6,Finishing,MFG_F03,Rush,5,2291.18,10.4,60.3,70.7,2025-03-07 21:25,2025-03-07 22:25,0,0,3,Friday
CASE-1501,2025-03-07,Final Inspection,7,Quality,MFG_Q03,Rush,5,2291.18,7.9,17.0,24.9,2025-03-07 22:33,2025-03-07 22:50,0,0,3,Friday
CASE-1501,2025-03-07,Warehouse Storage,8,Warehouse,MFG_W02,Rush,5,2291.18,13.6,12.8,26.4,2025-03-07 23:03,2025-03-07 23:16,0,0,3,Friday
CASE-1502,2025-03-06,Material Receiving,1,Receiving,MFG_R03,Standard,8,3260.78,0.0,45.5,45.5,2025-03-06 09:21,2025-03-06 10:06,0,0,3,Thursday
CASE-1502,2025-03-06,Material Inspection,2,Quality,MFG_Q01,Standard,8,3260.78,6.3,29.2,35.5,2025-03-06 10:12,2025-03-06 10:42,0,0,3,Thursday
CASE-1502,2025-03-06,Pre-Processing,3,Production,MFG_P04,Standard,8,3260.78,16.5,69.0,85.5,2025-03-06 10:58,2025-03-06 12:07,0,0,3,Thursday
CASE-1502,2025-03-06,Assembly,4,Production,MFG_P06,Standard,8,3260.78,51.1,134.8,185.9,2025-03-06 12:58,2025-03-06 15:13,0,0,3,Thursday
CASE-1502,2025-03-06,Quality Control,5,Quality,MFG_Q03,Standard,8,3260.78,21.3,42.9,64.2,2025-03-06 15:34,2025-03-06 16:17,0,0,3,Thursday
CASE-1502,2025-03-06,Finishing & Packaging,6,Finishing,MFG_F03,Standard,8,3260.78,27.9,75.7,103.6,2025-03-06 16:45,2025-03-06 18:01,0,0,3,Thursday
CASE-1502,2025-03-06,Final Inspection,7,Quality,MFG_Q02,Standard,8,3260.78,11.9,33.3,45.2,2025-03-06 18:13,2025-03-06 18:46,0,0,3,Thursday
CASE-1502,2025-03-06,Warehouse Storage,8,Warehouse,MFG_W02,Standard,8,3260.78,17.4,22.4,39.8,2025-03-06 19:03,2025-03-06 19:26,0,0,3,Thursday
CASE-1503,2025-04-25,Material Receiving,1,Receiving,MFG_R02,Rush,4,4972.07,0.0,21.0,21.0,2025-04-25 14:30,2025-04-25 14:51,0,0,4,Friday
CASE-1503,2025-04-25,Material Inspection,2,Quality,MFG_Q01,Rush,4,4972.07,10.3,25.4,35.7,2025-04-25 15:01,2025-04-25 15:26,0,0,4,Friday
CASE-1503,2025-04-25,Pre-Processing,3,Production,MFG_P06,Rush,4,4972.07,29.5,16.1,45.6,2025-04-25 15:56,2025-04-25 16:12,0,0,4,Friday
CASE-1503,2025-04-25,Assembly,4,Production,MFG_P03,Rush,4,4972.07,30.4,68.0,98.4,2025-04-25 16:42,2025-04-25 17:50,1,0,4,Friday
CASE-1503,2025-04-25,Quality Control,5,Quality,MFG_Q02,Rush,4,4972.07,9.7,35.3,45.0,2025-04-25 18:00,2025-04-25 18:35,0,0,4,Friday
CASE-1503,2025-04-25,Finishing & Packaging,6,Finishing,MFG_F03,Rush,4,4972.07,0.9,40.2,41.1,2025-04-25 18:36,2025-04-25 19:16,1,0,4,Friday
CASE-1503,2025-04-25,Final Inspection,7,Quality,MFG_Q02,Rush,4,4972.07,0.0,9.5,9.5,2025-04-25 19:16,2025-04-25 19:26,0,0,4,Friday
CASE-1503,2025-04-25,Warehouse Storage,8,Warehouse,MFG_W02,Rush,4,4972.07,8.0,7.0,15.0,2025-04-25 19:34,2025-04-25 19:41,0,0,4,Friday
CASE-1504,2025-04-10,Material Receiving,1,Receiving,MFG_R02,Standard,3,4751.4,0.0,51.6,51.6,2025-04-10 17:13,2025-04-10 18:04,0,0,4,Thursday
CASE-1504,2025-04-10,Material Inspection,2,Quality,MFG_Q03,Standard,3,4751.4,16.0,30.9,46.9,2025-04-10 18:20,2025-04-10 18:51,0,0,4,Thursday
CASE-1504,2025-04-10,Pre-Processing,3,Production,MFG_P06,Standard,3,4751.4,29.9,42.1,72.0,2025-04-10 19:21,2025-04-10 20:03,0,0,4,Thursday
CASE-1504,2025-04-10,Assembly,4,Production,MFG_P03,Standard,3,4751.4,43.1,108.6,151.7,2025-04-10 20:46,2025-04-10 22:35,0,0,4,Thursday
CASE-1504,2025-04-10,Quality Control,5,Quality,MFG_Q01,Standard,3,4751.4,7.3,37.6,44.9,2025-04-10 22:42,2025-04-10 23:20,0,0,4,Thursday
CASE-1504,2025-04-10,Finishing & Packaging,6,Finishing,MFG_F01,Standard,3,4751.4,27.6,50.1,77.7,2025-04-10 23:47,2025-04-11 00:37,0,0,4,Thursday
CASE-1504,2025-04-10,Final Inspection,7,Quality,MFG_Q01,Standard,3,4751.4,0.1,19.0,19.1,2025-04-11 00:37,2025-04-11 00:56,0,0,4,Thursday
CASE-1504,2025-04-10,Warehouse Storage,8,Warehouse,MFG_W01,Standard,3,4751.4,8.5,42.6,51.1,2025-04-11 01:05,2025-04-11 01:48,0,0,4,Thursday
CASE-1505,2025-05-01,Material Receiving,1,Receiving,MFG_R03,Standard,2,3548.54,0.0,42.6,42.6,2025-05-01 14:08,2025-05-01 14:50,0,0,5,Thursday
CASE-1505,2025-05-01,Material Inspection,2,Quality,MFG_Q03,Standard,2,3548.54,24.5,27.0,51.5,2025-05-01 15:15,2025-05-01 15:42,0,0,5,Thursday
CASE-1505,2025-05-01,Pre-Processing,3,Production,MFG_P05,Standard,2,3548.54,17.8,61.1,78.9,2025-05-01 15:59,2025-05-01 17:01,0,0,5,Thursday
CASE-1505,2025-05-01,Assembly,4,Production,MFG_P02,Standard,2,3548.54,28.4,127.3,155.7,2025-05-01 17:29,2025-05-01 19:36,0,0,5,Thursday
CASE-1505,2025-05-01,Quality Control,5,Quality,MFG_Q02,Standard,2,3548.54,38.0,22.7,60.7,2025-05-01 20:14,2025-05-01 20:37,0,0,5,Thursday
CASE-1505,2025-05-01,Finishing & Packaging,6,Finishing,MFG_F02,Standard,2,3548.54,7.2,48.8,56.0,2025-05-01 20:44,2025-05-01 21:33,0,0,5,Thursday
CASE-1505,2025-05-01,Final Inspection,7,Quality,MFG_Q03,Standard,2,3548.54,9.2,20.8,30.0,2025-05-01 21:42,2025-05-01 22:03,0,0,5,Thursday
CASE-1505,2025-05-01,Warehouse Storage,8,Warehouse,MFG_W02,Standard,2,3548.54,14.6,10.4,25.0,2025-05-01 22:18,2025-05-01 22:28,0,0,5,Thursday
CASE-1506,2025-04-22,Material Receiving,1,Receiving,MFG_R02,Standard,2,2727.74,0.0,40.0,40.0,2025-04-22 17:56,2025-04-22 18:36,0,0,4,Tuesday
CASE-1506,2025-04-22,Material Inspection,2,Quality,MFG_Q01,Standard,2,2727.74,27.7,26.0,53.7,2025-04-22 19:03,2025-04-22 19:29,0,0,4,Tuesday
CASE-1506,2025-04-22,Pre-Processing,3,Production,MFG_P04,Standard,2,2727.74,30.2,63.8,94.0,2025-04-22 19:59,2025-04-22 21:03,0,0,4,Tuesday
CASE-1506,2025-04-22,Assembly,4,Production,MFG_P02,Standard,2,2727.74,50.8,120.1,170.9,2025-04-22 21:54,2025-04-22 23:54,0,0,4,Tuesday
CASE-1506,2025-04-22,Quality Control,5,Quality,MFG_Q02,Standard,2,2727.74,43.4,40.8,84.2,2025-04-23 00:38,2025-04-23 01:18,0,0,4,Tuesday
CASE-1506,2025-04-22,Finishing & Packaging,6,Finishing,MFG_F02,Standard,2,2727.74,20.4,59.1,79.5,2025-04-23 01:39,2025-04-23 02:38,0,0,4,Tuesday
CASE-1506,2025-04-22,Final Inspection,7,Quality,MFG_Q02,Standard,2,2727.74,13.6,26.3,39.9,2025-04-23 02:51,2025-04-23 03:18,0,0,4,Tuesday
CASE-1506,2025-04-22,Warehouse Storage,8,Warehouse,MFG_W01,Standard,2,2727.74,7.1,44.6,51.7,2025-04-23 03:25,2025-04-23 04:09,0,0,4,Tuesday
CASE-1507,2025-04-10,Material Receiving,1,Receiving,MFG_R01,Standard,6,1701.68,0.0,40.1,40.1,2025-04-10 10:43,2025-04-10 11:23,0,0,4,Thursday
CASE-1507,2025-04-10,Material Inspection,2,Quality,MFG_Q01,Standard,6,1701.68,14.7,37.1,51.8,2025-04-10 11:37,2025-04-10 12:14,0,0,4,Thursday
CASE-1507,2025-04-10,Pre-Processing,3,Production,MFG_P03,Standard,6,1701.68,23.3,59.1,82.4,2025-04-10 12:38,2025-04-10 13:37,0,0,4,Thursday
CASE-1507,2025-04-10,Assembly,4,Production,MFG_P01,Standard,6,1701.68,37.0,84.2,121.2,2025-04-10 14:14,2025-04-10 15:38,0,0,4,Thursday
CASE-1507,2025-04-10,Quality Control,5,Quality,MFG_Q01,Standard,6,1701.68,15.9,26.0,41.9,2025-04-10 15:54,2025-04-10 16:20,0,0,4,Thursday
CASE-1507,2025-04-10,Finishing & Packaging,6,Finishing,MFG_F01,Standard,6,1701.68,17.3,61.7,79.0,2025-04-10 16:37,2025-04-10 17:39,0,0,4,Thursday
CASE-1507,2025-04-10,Final Inspection,7,Quality,MFG_Q03,Standard,6,1701.68,15.8,29.3,45.1,2025-04-10 17:55,2025-04-10 18:24,0,0,4,Thursday
CASE-1507,2025-04-10,Warehouse Storage,8,Warehouse,MFG_W01,Standard,6,1701.68,18.2,26.5,44.7,2025-04-10 18:42,2025-04-10 19:09,0,0,4,Thursday
CASE-1508,2025-02-06,Material Receiving,1,Receiving,MFG_R03,Standard,1,1196.91,0.0,30.6,30.6,2025-02-06 10:49,2025-02-06 11:19,0,0,2,Thursday
CASE-1508,2025-02-06,Material Inspection,2,Quality,MFG_Q03,Standard,1,1196.91,0.0,10.9,10.9,2025-02-06 11:19,2025-02-06 11:30,0,0,2,Thursday
CASE-1508,2025-02-06,Pre-Processing,3,Production,MFG_P01,Standard,1,1196.91,18.3,43.8,62.1,2025-02-06 11:48,2025-02-06 12:32,0,0,2,Thursday
CASE-1508,2025-02-06,Assembly,4,Production,MFG_P06,Standard,1,1196.91,45.2,106.6,151.8,2025-02-06 13:17,2025-02-06 15:04,0,0,2,Thursday
CASE-1508,2025-02-06,Quality Control,5,Quality,MFG_Q01,Standard,1,1196.91,0.0,30.9,30.9,2025-02-06 15:04,2025-02-06 15:35,0,0,2,Thursday
CASE-1508,2025-02-06,Finishing & Packaging,6,Finishing,MFG_F03,Standard,1,1196.91,16.4,43.5,59.9,2025-02-06 15:51,2025-02-06 16:35,0,0,2,Thursday
CASE-1508,2025-02-06,Final Inspection,7,Quality,MFG_Q02,Standard,1,1196.91,15.3,14.7,30.0,2025-02-06 16:50,2025-02-06 17:05,0,0,2,Thursday
CASE-1508,2025-02-06,Warehouse Storage,8,Warehouse,MFG_W01,Standard,1,1196.91,16.2,13.5,29.7,2025-02-06 17:21,2025-02-06 17:34,0,0,2,Thursday
CASE-1509,2025-05-19,Material Receiving,1,Receiving,MFG_R02,Standard,3,3017.79,0.0,46.4,46.4,2025-05-19 09:35,2025-05-19 10:21,0,0,5,Monday
CASE-1509,2025-05-19,Material Inspection,2,Quality,MFG_Q01,Standard,3,3017.79,21.2,21.4,42.6,2025-05-19 10:42,2025-05-19 11:04,0,0,5,Monday
CASE-1509,2025-05-19,Pre-Processing,3,Production,MFG_P02,Standard,3,3017.79,9.0,94.1,103.1,2025-05-19 11:13,2025-05-19 12:47,0,1,5,Monday
CASE-1509,2025-05-19,Assembly,4,Production,MFG_P06,Standard,3,3017.79,66.8,117.8,184.6,2025-05-19 13:53,2025-05-19 15:51,0,0,5,Monday
CASE-1509,2025-05-19,Quality Control,5,Quality,MFG_Q03,Standard,3,3017.79,30.8,49.7,80.5,2025-05-19 16:22,2025-05-19 17:12,0,0,5,Monday
CASE-1509,2025-05-19,Finishing & Packaging,6,Finishing,MFG_F03,Standard,3,3017.79,30.7,54.7,85.4,2025-05-19 17:42,2025-05-19 18:37,0,0,5,Monday
CASE-1509,2025-05-19,Final Inspection,7,Quality,MFG_Q01,Standard,3,3017.79,13.9,13.7,27.6,2025-05-19 18:51,2025-05-19 19:05,0,0,5,Monday
CASE-1509,2025-05-19,Warehouse Storage,8,Warehouse,MFG_W02,Standard,3,3017.79,9.8,26.1,35.9,2025-05-19 19:15,2025-05-19 19:41,0,0,5,Monday
CASE-1510,2025-02-18,Material Receiving,1,Receiving,MFG_R02,Standard,1,2434.27,0.0,33.4,33.4,2025-02-18 15:43,2025-02-18 16:16,0,0,2,Tuesday
CASE-1510,2025-02-18,Material Inspection,2,Quality,MFG_Q02,Standard,1,2434.27,30.3,32.7,63.0,2025-02-18 16:46,2025-02-18 17:19,0,0,2,Tuesday
CASE-1510,2025-02-18,Pre-Processing,3,Production,MFG_P04,Standard,1,2434.27,22.4,58.0,80.4,2025-02-18 17:41,2025-02-18 18:39,0,0,2,Tuesday
CASE-1510,2025-02-18,Assembly,4,Production,MFG_P06,Standard,1,2434.27,20.4,136.6,157.0,2025-02-18 19:00,2025-02-18 21:16,0,0,2,Tuesday
CASE-1510,2025-02-18,Quality Control,5,Quality,MFG_Q01,Standard,1,2434.27,1.3,52.3,53.6,2025-02-18 21:18,2025-02-18 22:10,0,1,2,Tuesday
CASE-1510,2025-02-18,Finishing & Packaging,6,Finishing,MFG_F01,Standard,1,2434.27,19.0,27.0,46.0,2025-02-18 22:29,2025-02-18 22:56,1,0,2,Tuesday
CASE-1510,2025-02-18,Final Inspection,7,Quality,MFG_Q01,Standard,1,2434.27,9.0,9.8,18.8,2025-02-18 23:05,2025-02-18 23:15,0,0,2,Tuesday
CASE-1510,2025-02-18,Warehouse Storage,8,Warehouse,MFG_W02,Standard,1,2434.27,4.5,7.9,12.4,2025-02-18 23:19,2025-02-18 23:27,0,0,2,Tuesday
CASE-1511,2025-05-28,Material Receiving,1,Receiving,MFG_R02,Standard,7,834.0,0.0,50.1,50.1,2025-05-28 10:52,2025-05-28 11:42,0,0,5,Wednesday
CASE-1511,2025-05-28,Material Inspection,2,Quality,MFG_Q03,Standard,7,834.0,7.7,42.0,49.7,2025-05-28 11:49,2025-05-28 12:31,0,0,5,Wednesday
CASE-1511,2025-05-28,Pre-Processing,3,Production,MFG_P06,Standard,7,834.0,28.0,87.9,115.9,2025-05-28 12:59,2025-05-28 14:27,0,0,5,Wednesday
CASE-1511,2025-05-28,Assembly,4,Production,MFG_P06,Standard,7,834.0,69.9,181.6,251.5,2025-05-28 15:37,2025-05-28 18:39,0,0,5,Wednesday
CASE-1511,2025-05-28,Quality Control,5,Quality,MFG_Q01,Standard,7,834.0,18.2,37.2,55.4,2025-05-28 18:57,2025-05-28 19:34,0,0,5,Wednesday
CASE-1511,2025-05-28,Finishing & Packaging,6,Finishing,MFG_F02,Standard,7,834.0,14.6,65.8,80.4,2025-05-28 19:49,2025-05-28 20:55,0,0,5,Wednesday
CASE-1511,2025-05-28,Final Inspection,7,Quality,MFG_Q01,Standard,7,834.0,14.7,28.9,43.6,2025-05-28 21:09,2025-05-28 21:38,0,0,5,Wednesday
CASE-1511,2025-05-28,Warehouse Storage,8,Warehouse,MFG_W02,Standard,7,834.0,18.6,17.6,36.2,2025-05-28 21:57,2025-05-28 22:14,0,0,5,Wednesday
CASE-1512,2025-06-02,Material Receiving,1,Receiving,MFG_R02,Standard,7,2656.51,0.0,28.3,28.3,2025-06-02 08:51,2025-06-02 09:19,0,0,6,Monday
CASE-1512,2025-06-02,Material Inspection,2,Quality,MFG_Q03,Standard,7,2656.51,15.0,43.4,58.4,2025-06-02 09:34,2025-06-02 10:17,0,0,6,Monday
CASE-1512,2025-06-02,Pre-Processing,3,Production,MFG_P01,Standard,7,2656.51,11.1,45.3,56.4,2025-06-02 10:28,2025-06-02 11:14,0,0,6,Monday
CASE-1512,2025-06-02,Assembly,4,Production,MFG_P06,Standard,7,2656.51,18.1,81.1,99.2,2025-06-02 11:32,2025-06-02 12:53,0,0,6,Monday
CASE-1512,2025-06-02,Quality Control,5,Quality,MFG_Q03,Standard,7,2656.51,27.8,34.4,62.2,2025-06-02 13:21,2025-06-02 13:55,0,0,6,Monday
CASE-1512,2025-06-02,Finishing & Packaging,6,Finishing,MFG_F02,Standard,7,2656.51,13.5,50.4,63.9,2025-06-02 14:09,2025-06-02 14:59,0,0,6,Monday
CASE-1512,2025-06-02,Final Inspection,7,Quality,MFG_Q02,Standard,7,2656.51,13.0,15.5,28.5,2025-06-02 15:12,2025-06-02 15:27,0,0,6,Monday
CASE-1512,2025-06-02,Warehouse Storage,8,Warehouse,MFG_W01,Standard,7,2656.51,1.3,28.4,29.7,2025-06-02 15:29,2025-06-02 15:57,0,0,6,Monday
CASE-1513,2025-01-20,Material Receiving,1,Receiving,MFG_R01,Standard,9,140.34,0.0,45.0,45.0,2025-01-20 17:32,2025-01-20 18:17,1,0,1,Monday
CASE-1513,2025-01-20,Material Inspection,2,Quality,MFG_Q01,Standard,9,140.34,18.3,24.9,43.2,2025-01-20 18:35,2025-01-20 19:00,0,0,1,Monday
CASE-1513,2025-01-20,Pre-Processing,3,Production,MFG_P03,Standard,9,140.34,0.0,50.9,50.9,2025-01-20 19:00,2025-01-20 19:51,0,0,1,Monday
CASE-1513,2025-01-20,Assembly,4,Production,MFG_P04,Standard,9,140.34,26.7,84.3,111.0,2025-01-20 20:17,2025-01-20 21:42,0,0,1,Monday
CASE-1513,2025-01-20,Quality Control,5,Quality,MFG_Q02,Standard,9,140.34,27.1,35.7,62.8,2025-01-20 22:09,2025-01-20 22:44,1,0,1,Monday
CASE-1513,2025-01-20,Finishing & Packaging,6,Finishing,MFG_F01,Standard,9,140.34,17.0,52.5,69.5,2025-01-20 23:01,2025-01-20 23:54,0,0,1,Monday
CASE-1513,2025-01-20,Final Inspection,7,Quality,MFG_Q02,Standard,9,140.34,3.9,14.9,18.8,2025-01-20 23:58,2025-01-21 00:13,0,0,1,Monday
CASE-1513,2025-01-20,Warehouse Storage,8,Warehouse,MFG_W01,Standard,9,140.34,9.4,17.9,27.3,2025-01-21 00:22,2025-01-21 00:40,0,0,1,Monday
CASE-1514,2025-04-05,Material Receiving,1,Receiving,MFG_R03,Standard,5,443.33,0.0,56.3,56.3,2025-04-05 10:57,2025-04-05 11:53,0,0,4,Saturday
CASE-1514,2025-04-05,Material Inspection,2,Quality,MFG_Q01,Standard,5,443.33,16.3,38.0,54.3,2025-04-05 12:09,2025-04-05 12:47,0,0,4,Saturday
CASE-1514,2025-04-05,Pre-Processing,3,Production,MFG_P02,Standard,5,443.33,24.2,48.0,72.2,2025-04-05 13:11,2025-04-05 13:59,0,0,4,Saturday
CASE-1514,2025-04-05,Assembly,4,Production,MFG_P06,Standard,5,443.33,0.0,126.5,126.5,2025-04-05 13:59,2025-04-05 16:06,0,0,4,Saturday
CASE-1514,2025-04-05,Quality Control,5,Quality,MFG_Q03,Standard,5,443.33,29.3,76.1,105.4,2025-04-05 16:35,2025-04-05 17:51,0,1,4,Saturday
CASE-1514,2025-04-05,Finishing & Packaging,6,Finishing,MFG_F01,Standard,5,443.33,19.8,64.4,84.2,2025-04-05 18:11,2025-04-05 19:15,0,0,4,Saturday
CASE-1514,2025-04-05,Final Inspection,7,Quality,MFG_Q02,Standard,5,443.33,10.7,20.7,31.4,2025-04-05 19:26,2025-04-05 19:47,0,0,4,Saturday
CASE-1514,2025-04-05,Warehouse Storage,8,Warehouse,MFG_W02,Standard,5,443.33,18.3,10.2,28.5,2025-04-05 20:05,2025-04-05 20:15,0,0,4,Saturday
CASE-1515,2025-03-01,Material Receiving,1,Receiving,MFG_R02,Rush,1,3542.93,0.0,18.8,18.8,2025-03-01 07:11,2025-03-01 07:29,0,0,3,Saturday
CASE-1515,2025-03-01,Material Inspection,2,Quality,MFG_Q03,Rush,1,3542.93,15.8,23.4,39.2,2025-03-01 07:45,2025-03-01 08:09,0,0,3,Saturday
CASE-1515,2025-03-01,Pre-Processing,3,Production,MFG_P01,Rush,1,3542.93,0.7,34.1,34.8,2025-03-01 08:09,2025-03-01 08:43,0,0,3,Saturday
CASE-1515,2025-03-01,Assembly,4,Production,MFG_P01,Rush,1,3542.93,18.7,100.7,119.4,2025-03-01 09:02,2025-03-01 10:43,1,0,3,Saturday
CASE-1515,2025-03-01,Quality Control,5,Quality,MFG_Q02,Rush,1,3542.93,23.7,17.8,41.5,2025-03-01 11:06,2025-03-01 11:24,1,0,3,Saturday
CASE-1515,2025-03-01,Finishing & Packaging,6,Finishing,MFG_F01,Rush,1,3542.93,3.3,40.6,43.9,2025-03-01 11:28,2025-03-01 12:08,0,0,3,Saturday
CASE-1515,2025-03-01,Final Inspection,7,Quality,MFG_Q03,Rush,1,3542.93,7.5,5.0,12.5,2025-03-01 12:16,2025-03-01 12:21,0,0,3,Saturday
CASE-1515,2025-03-01,Warehouse Storage,8,Warehouse,MFG_W01,Rush,1,3542.93,0.1,19.6,19.7,2025-03-01 12:21,2025-03-01 12:40,0,0,3,Saturday
CASE-1516,2025-06-23,Material Receiving,1,Receiving,MFG_R02,Rush,5,2108.85,0.0,11.3,11.3,2025-06-23 11:00,2025-06-23 11:11,0,0,6,Monday
CASE-1516,2025-06-23,Material Inspection,2,Quality,MFG_Q02,Rush,5,2108.85,0.0,13.9,13.9,2025-06-23 11:11,2025-06-23 11:25,0,0,6,Monday
CASE-1516,2025-06-23,Pre-Processing,3,Production,MFG_P03,Rush,5,2108.85,3.3,29.7,33.0,2025-06-23 11:28,2025-06-23 11:58,0,0,6,Monday
CASE-1516,2025-06-23,Assembly,4,Production,MFG_P03,Rush,5,2108.85,16.5,63.8,80.3,2025-06-23 12:14,2025-06-23 13:18,0,0,6,Monday
CASE-1516,2025-06-23,Quality Control,5,Quality,MFG_Q01,Rush,5,2108.85,29.5,10.1,39.6,2025-06-23 13:48,2025-06-23 13:58,0,0,6,Monday
CASE-1516,2025-06-23,Finishing & Packaging,6,Finishing,MFG_F01,Rush,5,2108.85,4.3,5.0,9.3,2025-06-23 14:02,2025-06-23 14:07,0,0,6,Monday
CASE-1516,2025-06-23,Final Inspection,7,Quality,MFG_Q01,Rush,5,2108.85,4.4,11.4,15.8,2025-06-23 14:11,2025-06-23 14:23,1,0,6,Monday
CASE-1516,2025-06-23,Warehouse Storage,8,Warehouse,MFG_W02,Rush,5,2108.85,3.0,15.8,18.8,2025-06-23 14:26,2025-06-23 14:42,0,0,6,Monday
CASE-1517,2025-03-28,Material Receiving,1,Receiving,MFG_R03,Express,3,3744.48,0.0,28.3,28.3,2025-03-28 07:05,2025-03-28 07:33,0,0,3,Friday
CASE-1517,2025-03-28,Material Inspection,2,Quality,MFG_Q03,Express,3,3744.48,10.4,23.9,34.3,2025-03-28 07:43,2025-03-28 08:07,0,0,3,Friday
CASE-1517,2025-03-28,Pre-Processing,3,Production,MFG_P02,Express,3,3744.48,18.5,76.9,95.4,2025-03-28 08:26,2025-03-28 09:43,0,0,3,Friday
CASE-1517,2025-03-28,Assembly,4,Production,MFG_P02,Express,3,3744.48,52.4,118.4,170.8,2025-03-28 10:35,2025-03-28 12:33,0,0,3,Friday
CASE-1517,2025-03-28,Quality Control,5,Quality,MFG_Q02,Express,3,3744.48,18.7,8.1,26.8,2025-03-28 12:52,2025-03-28 13:00,0,0,3,Friday
CASE-1517,2025-03-28,Finishing & Packaging,6,Finishing,MFG_F02,Express,3,3744.48,9.1,31.9,41.0,2025-03-28 13:09,2025-03-28 13:41,0,0,3,Friday
CASE-1517,2025-03-28,Final Inspection,7,Quality,MFG_Q02,Express,3,3744.48,9.0,16.8,25.8,2025-03-28 13:50,2025-03-28 14:07,0,0,3,Friday
CASE-1517,2025-03-28,Warehouse Storage,8,Warehouse,MFG_W02,Express,3,3744.48,13.7,24.9,38.6,2025-03-28 14:21,2025-03-28 14:46,0,0,3,Friday
CASE-1518,2025-04-07,Material Receiving,1,Receiving,MFG_R02,Standard,2,90.74,0.0,46.5,46.5,2025-04-07 09:20,2025-04-07 10:06,0,0,4,Monday
CASE-1518,2025-04-07,Material Inspection,2,Quality,MFG_Q02,Standard,2,90.74,6.4,31.0,37.4,2025-04-07 10:12,2025-04-07 10:43,0,0,4,Monday
CASE-1518,2025-04-07,Pre-Processing,3,Production,MFG_P06,Standard,2,90.74,17.6,91.9,109.5,2025-04-07 11:01,2025-04-07 12:33,0,0,4,Monday
CASE-1518,2025-04-07,Assembly,4,Production,MFG_P01,Standard,2,90.74,45.3,118.1,163.4,2025-04-07 13:18,2025-04-07 15:16,0,0,4,Monday
CASE-1518,2025-04-07,Quality Control,5,Quality,MFG_Q02,Standard,2,90.74,44.2,46.5,90.7,2025-04-07 16:01,2025-04-07 16:47,0,0,4,Monday
CASE-1518,2025-04-07,Finishing & Packaging,6,Finishing,MFG_F03,Standard,2,90.74,17.6,34.1,51.7,2025-04-07 17:05,2025-04-07 17:39,0,0,4,Monday
CASE-1518,2025-04-07,Final Inspection,7,Quality,MFG_Q02,Standard,2,90.74,4.2,15.4,19.6,2025-04-07 17:43,2025-04-07 17:58,0,0,4,Monday
